Freq.	V(wyjscie)
2.88857814696397e+006	(-3.22265587637533e+001dB,-1.53743790342235e+001°)
2.90866979685792e+006	(-3.24583345849226e+001dB,-1.56666191606775e+001°)
2.92890119522844e+006	(-3.26899925121108e+001dB,-1.59594115702119e+001°)
2.94927331410303e+006	(-3.29215308743068e+001dB,-1.62527678998652e+001°)
2.96978713227022e+006	(-3.31529479842193e+001dB,-1.65466997882802e+001°)
2.99044363532652e+006	(-3.33842421382226e+001dB,-1.68412188764247e+001°)
3.01124381572383e+006	(-3.36154116163072e+001dB,-1.71363368083146e+001°)
3.03218867281709e+006	(-3.38464546820376e+001dB,-1.74320652317376e+001°)
3.05327921291228e+006	(-3.40773695825155e+001dB,-1.77284157989789e+001°)
3.07451644931483e+006	(-3.43081545483496e+001dB,-1.80254001675464e+001°)
3.09590140237825e+006	(-3.45388077936325e+001dB,-1.83230300008973e+001°)
3.11743509955316e+006	(-3.47693275159241e+001dB,-1.86213169691638e+001°)
3.13911857543667e+006	(-3.49997118962416e+001dB,-1.89202727498791e+001°)
3.16095287182210e+006	(-3.52299590990579e+001dB,-1.92199090287023e+001°)
3.18293903774898e+006	(-3.54600672723064e+001dB,-1.95202375001417e+001°)
3.20507812955353e+006	(-3.56900345473942e+001dB,-1.98212698682770e+001°)
3.22737121091934e+006	(-3.59198590392226e+001dB,-2.01230178474786e+001°)
3.24981935292850e+006	(-3.61495388462163e+001dB,-2.04254931631246e+001°)
3.27242363411309e+006	(-3.63790720503608e+001dB,-2.07287075523142e+001°)
3.29518514050695e+006	(-3.66084567172482e+001dB,-2.10326727645773e+001°)
3.31810496569790e+006	(-3.68376908961318e+001dB,-2.13374005625793e+001°)
3.34118421088026e+006	(-3.70667726199898e+001dB,-2.16429027228211e+001°)
3.36442398490776e+006	(-3.72956999055986e+001dB,-2.19491910363331e+001°)
3.38782540434681e+006	(-3.75244707536148e+001dB,-2.22562773093621e+001°)
3.41138959353017e+006	(-3.77530831486679e+001dB,-2.25641733640519e+001°)
3.43511768461094e+006	(-3.79815350594619e+001dB,-2.28728910391146e+001°)
3.45901081761697e+006	(-3.82098244388876e+001dB,-2.31824421904940e+001°)
3.48307014050564e+006	(-3.84379492241458e+001dB,-2.34928386920186e+001°)
3.50729680921899e+006	(-3.86659073368799e+001dB,-2.38040924360443e+001°)
3.53169198773928e+006	(-3.88936966833206e+001dB,-2.41162153340852e+001°)
3.55625684814491e+006	(-3.91213151544407e+001dB,-2.44292193174325e+001°)
3.58099257066673e+006	(-3.93487606261219e+001dB,-2.47431163377594e+001°)
3.60590034374474e+006	(-3.95760309593331e+001dB,-2.50579183677114e+001°)
3.63098136408520e+006	(-3.98031240003197e+001dB,-2.53736374014821e+001°)
3.65623683671811e+006	(-4.00300375808059e+001dB,-2.56902854553712e+001°)
3.68166797505512e+006	(-4.02567695182084e+001dB,-2.60078745683253e+001°)
3.70727600094784e+006	(-4.04833176158635e+001dB,-2.63264168024603e+001°)
3.73306214474650e+006	(-4.07096796632655e+001dB,-2.66459242435627e+001°)
3.75902764535913e+006	(-4.09358534363194e+001dB,-2.69664090015708e+001°)
3.78517375031101e+006	(-4.11618366976053e+001dB,-2.72878832110327e+001°)
3.81150171580468e+006	(-4.13876271966574e+001dB,-2.76103590315405e+001°)
3.83801280678023e+006	(-4.16132226702558e+001dB,-2.79338486481401e+001°)
3.86470829697612e+006	(-4.18386208427315e+001dB,-2.82583642717136e+001°)
3.89158946899035e+006	(-4.20638194262865e+001dB,-2.85839181393348e+001°)
3.91865761434211e+006	(-4.22888161213273e+001dB,-2.89105225145949e+001°)
3.94591403353381e+006	(-4.25136086168120e+001dB,-2.92381896878976e+001°)
3.97336003611357e+006	(-4.27381945906137e+001dB,-2.95669319767223e+001°)
4.00099694073812e+006	(-4.29625717098963e+001dB,-2.98967617258537e+001°)
4.02882607523621e+006	(-4.31867376315069e+001dB,-3.02276913075757e+001°)
4.05684877667232e+006	(-4.34106900023821e+001dB,-3.05597331218294e+001°)
4.08506639141101e+006	(-4.36344264599699e+001dB,-3.08928995963322e+001°)
4.11348027518149e+006	(-4.38579446326667e+001dB,-3.12272031866570e+001°)
4.14209179314284e+006	(-4.40812421402695e+001dB,-3.15626563762701e+001°)
4.17090231994957e+006	(-4.43043165944442e+001dB,-3.18992716765261e+001°)
4.19991323981766e+006	(-4.45271655992092e+001dB,-3.22370616266170e+001°)
4.22912594659109e+006	(-4.47497867514344e+001dB,-3.25760387934761e+001°)
4.25854184380877e+006	(-4.49721776413569e+001dB,-3.29162157716321e+001°)
4.28816234477202e+006	(-4.51943358531122e+001dB,-3.32576051830140e+001°)
4.31798887261241e+006	(-4.54162589652813e+001dB,-3.36002196767044e+001°)
4.34802286036023e+006	(-4.56379445514546e+001dB,-3.39440719286384e+001°)
4.37826575101322e+006	(-4.58593901808112e+001dB,-3.42891746412476e+001°)
4.40871899760601e+006	(-4.60805934187150e+001dB,-3.46355405430469e+001°)
4.43938406327987e+006	(-4.63015518273272e+001dB,-3.49831823881622e+001°)
4.47026242135301e+006	(-4.65222629662348e+001dB,-3.53321129557972e+001°)
4.50135555539140e+006	(-4.67427243930955e+001dB,-3.56823450496377e+001°)
4.53266495928001e+006	(-4.69629336642992e+001dB,-3.60338914971915e+001°)
4.56419213729462e+006	(-4.71828883356459e+001dB,-3.63867651490612e+001°)
4.59593860417406e+006	(-4.74025859630395e+001dB,-3.67409788781503e+001°)
4.62790588519300e+006	(-4.76220241031987e+001dB,-3.70965455787973e+001°)
4.66009551623524e+006	(-4.78412003143831e+001dB,-3.74534781658402e+001°)
4.69250904386751e+006	(-4.80601121571369e+001dB,-3.78117895736051e+001°)
4.72514802541373e+006	(-4.82787571950472e+001dB,-3.81714927548212e+001°)
4.75801402902991e+006	(-4.84971329955197e+001dB,-3.85326006794568e+001°)
4.79110863377939e+006	(-4.87152371305698e+001dB,-3.88951263334777e+001°)
4.82443342970883e+006	(-4.89330671776289e+001dB,-3.92590827175234e+001°)
4.85799001792447e+006	(-4.91506207203680e+001dB,-3.96244828455018e+001°)
4.89178001066919e+006	(-4.93678953495349e+001dB,-3.99913397430983e+001°)
4.92580503139985e+006	(-4.95848886638083e+001dB,-4.03596664461995e+001°)
4.96006671486539e+006	(-4.98015982706666e+001dB,-4.07294759992288e+001°)
4.99456670718530e+006	(-5.00180217872712e+001dB,-4.11007814533928e+001°)
5.02930666592875e+006	(-5.02341568413651e+001dB,-4.14735958648356e+001°)
5.06428826019421e+006	(-5.04500010721864e+001dB,-4.18479322927014e+001°)
5.09951317068965e+006	(-5.06655521313951e+001dB,-4.22238037971021e+001°)
5.13498308981328e+006	(-5.08808076840143e+001dB,-4.26012234369891e+001°)
5.17069972173488e+006	(-5.10957654093858e+001dB,-4.29802042679275e+001°)
5.20666478247767e+006	(-5.13104230021381e+001dB,-4.33607593397720e+001°)
5.24288000000074e+006	(-5.15247781731680e+001dB,-4.37429016942419e+001°)
5.27934711428212e+006	(-5.17388286506350e+001dB,-4.41266443623948e+001°)
5.31606787740230e+006	(-5.19525721809677e+001dB,-4.45120003619974e+001°)
5.35304405362849e+006	(-5.21660065298826e+001dB,-4.48989826947915e+001°)
5.39027741949933e+006	(-5.23791294834144e+001dB,-4.52876043436559e+001°)
5.42776976391025e+006	(-5.25919388489570e+001dB,-4.56778782696601e+001°)
5.46552288819948e+006	(-5.28044324563161e+001dB,-4.60698174090119e+001°)
5.50353860623449e+006	(-5.30166081587710e+001dB,-4.64634346698956e+001°)
5.54181874449924e+006	(-5.32284638341476e+001dB,-4.68587429292007e+001°)
5.58036514218187e+006	(-5.34399973858989e+001dB,-4.72557550291407e+001°)
5.61917965126308e+006	(-5.36512067441958e+001dB,-4.76544837737598e+001°)
5.65826413660514e+006	(-5.38620898670259e+001dB,-4.80549419253289e+001°)
5.69762047604144e+006	(-5.40726447412987e+001dB,-4.84571422006281e+001°)
5.73725056046673e+006	(-5.42828693839598e+001dB,-4.88610972671164e+001°)
5.77715629392799e+006	(-5.44927618431103e+001dB,-4.92668197389879e+001°)
5.81733959371590e+006	(-5.47023201991325e+001dB,-4.96743221731142e+001°)
5.85780239045692e+006	(-5.49115425658210e+001dB,-5.00836170648726e+001°)
5.89854662820611e+006	(-5.51204270915183e+001dB,-5.04947168438591e+001°)
5.93957426454049e+006	(-5.53289719602542e+001dB,-5.09076338694883e+001°)
5.98088727065310e+006	(-5.55371753928890e+001dB,-5.13223804264775e+001°)
6.02248763144772e+006	(-5.57450356482586e+001dB,-5.17389687202167e+001°)
6.06437734563423e+006	(-5.59525510243217e+001dB,-5.21574108720253e+001°)
6.10655842582462e+006	(-5.61597198593086e+001dB,-5.25777189142932e+001°)
6.14903289862972e+006	(-5.63665405328692e+001dB,-5.29999047855099e+001°)
6.19180280475655e+006	(-5.65730114672220e+001dB,-5.34239803251799e+001°)
6.23487019910637e+006	(-5.67791311283006e+001dB,-5.38499572686258e+001°)
6.27823715087340e+006	(-5.69848980268990e+001dB,-5.42778472416798e+001°)
6.32190574364425e+006	(-5.71903107198137e+001dB,-5.47076617552645e+001°)
6.36587807549802e+006	(-5.73953678109819e+001dB,-5.51394121998636e+001°)
6.41015625910712e+006	(-5.76000679526156e+001dB,-5.55731098398850e+001°)
6.45474242183873e+006	(-5.78044098463302e+001dB,-5.60087658079146e+001°)
6.49963870585706e+006	(-5.80083922442664e+001dB,-5.64463910988658e+001°)
6.54484726822623e+006	(-5.82120139502050e+001dB,-5.68859965640230e+001°)
6.59037028101396e+006	(-5.84152738206741e+001dB,-5.73275929049829e+001°)
6.63620993139586e+006	(-5.86181707660463e+001dB,-5.77711906674938e+001°)
6.68236842176058e+006	(-5.88207037516270e+001dB,-5.82168002351962e+001°)
6.72884796981558e+006	(-5.90228717987306e+001dB,-5.86644318232649e+001°)
6.77565080869368e+006	(-5.92246739857457e+001dB,-5.91140954719562e+001°)
6.82277918706040e+006	(-5.94261094491869e+001dB,-5.95658010400626e+001°)
6.87023536922194e+006	(-5.96271773847328e+001dB,-6.00195581982752e+001°)
6.91802163523400e+006	(-5.98278770482494e+001dB,-6.04753764224596e+001°)
6.96614028101133e+006	(-6.00282077567972e+001dB,-6.09332649868447e+001°)
7.01459361843803e+006	(-6.02281688896218e+001dB,-6.13932329571299e+001°)
7.06338397547862e+006	(-6.04277598891259e+001dB,-6.18552891835118e+001°)
7.11251369628989e+006	(-6.06269802618237e+001dB,-6.23194422936347e+001°)
7.16198514133353e+006	(-6.08258295792737e+001dB,-6.27857006854667e+001°)
7.21180068748955e+006	(-6.10243074789917e+001dB,-6.32540725201069e+001°)
7.26196272817047e+006	(-6.12224136653410e+001dB,-6.37245657145252e+001°)
7.31247367343628e+006	(-6.14201479104005e+001dB,-6.41971879342392e+001°)
7.36333595011031e+006	(-6.16175100548069e+001dB,-6.46719465859323e+001°)
7.41455200189574e+006	(-6.18145000085740e+001dB,-6.51488488100166e+001°)
7.46612428949307e+006	(-6.20111177518837e+001dB,-6.56279014731443e+001°)
7.51805529071832e+006	(-6.22073633358510e+001dB,-6.61091111606734e+001°)
7.57034750062209e+006	(-6.24032368832601e+001dB,-6.65924841690894e+001°)
7.62300343160943e+006	(-6.25987385892714e+001dB,-6.70780264983910e+001°)
7.67602561356053e+006	(-6.27938687220980e+001dB,-6.75657438444414e+001°)
7.72941659395230e+006	(-6.29886276236505e+001dB,-6.80556415912917e+001°)
7.78317893798077e+006	(-6.31830157101500e+001dB,-6.85477248034814e+001°)
7.83731522868430e+006	(-6.33770334727071e+001dB,-6.90419982183205e+001°)
7.89182806706770e+006	(-6.35706814778662e+001dB,-6.95384662381589e+001°)
7.94672007222721e+006	(-6.37639603681151e+001dB,-7.00371329226482e+001°)
8.00199388147631e+006	(-6.39568708623572e+001dB,-7.05380019810028e+001°)
8.05765215047248e+006	(-6.41494137563474e+001dB,-7.10410767642635e+001°)
8.11369755334472e+006	(-6.43415899230882e+001dB,-7.15463602575722e+001°)
8.17013278282209e+006	(-6.45334003131877e+001dB,-7.20538550724622e+001°)
8.22696055036305e+006	(-6.47248459551765e+001dB,-7.25635634391704e+001°)
8.28418358628575e+006	(-6.49159279557839e+001dB,-7.30754871989784e+001°)
8.34180463989921e+006	(-6.51066475001721e+001dB,-7.35896277965883e+001°)
8.39982647963540e+006	(-6.52970058521267e+001dB,-7.41059862725399e+001°)
8.45825189318225e+006	(-6.54870043542048e+001dB,-7.46245632556762e+001°)
8.51708368761762e+006	(-6.56766444278370e+001dB,-7.51453589556646e+001°)
8.57632468954411e+006	(-6.58659275733852e+001dB,-7.56683731555792e+001°)
8.63597774522491e+006	(-6.60548553701539e+001dB,-7.61936052045531e+001°)
8.69604572072053e+006	(-6.62434294763544e+001dB,-7.67210540105072e+001°)
8.75653150202652e+006	(-6.64316516290221e+001dB,-7.72507180329621e+001°)
8.81743799521210e+006	(-6.66195236438848e+001dB,-7.77825952759424e+001°)
8.87876812655981e+006	(-6.68070474151827e+001dB,-7.83166832809792e+001°)
8.94052484270610e+006	(-6.69942249154393e+001dB,-7.88529791202193e+001°)
9.00271111078288e+006	(-6.71810581951812e+001dB,-7.93914793896490e+001°)
9.06532991856011e+006	(-6.73675493826090e+001dB,-7.99321802024401e+001°)
9.12838427458932e+006	(-6.75537006832157e+001dB,-8.04750771824263e+001°)
9.19187720834819e+006	(-6.77395143793550e+001dB,-8.10201654577178e+001°)
9.25581177038607e+006	(-6.79249928297572e+001dB,-8.15674396544618e+001°)
9.32019103247056e+006	(-6.81101384689933e+001dB,-8.21168938907594e+001°)
9.38501808773509e+006	(-6.82949538068865e+001dB,-8.26685217707430e+001°)
9.45029605082755e+006	(-6.84794414278716e+001dB,-8.32223163788273e+001°)
9.51602805805989e+006	(-6.86636039903013e+001dB,-8.37782702741377e+001°)
9.58221726755887e+006	(-6.88474442256996e+001dB,-8.43363754851286e+001°)
9.64886685941773e+006	(-6.90309649379629e+001dB,-8.48966235043966e+001°)
9.71598003584903e+006	(-6.92141690025071e+001dB,-8.54590052836997e+001°)
9.78356002133846e+006	(-6.93970593653632e+001dB,-8.60235112291882e+001°)
9.85161006279979e+006	(-6.95796390422187e+001dB,-8.65901311968588e+001°)
9.92013342973087e+006	(-6.97619111174077e+001dB,-8.71588544882379e+001°)
9.98913341437069e+006	(-6.99438787428479e+001dB,-8.77296698463031e+001°)
1.00586133318576e+007	(-7.01255451369256e+001dB,-8.83025654516518e+001°)
1.01285765203885e+007	(-7.03069135833294e+001dB,-8.88775289189249e+001°)
1.01990263413794e+007	(-7.04879874298326e+001dB,-8.94545472934925e+001°)
1.02699661796266e+007	(-7.06687700870242e+001dB,-9.00336070484124e+001°)
1.03413994434698e+007	(-7.08492650269909e+001dB,-9.06146940816668e+001°)
1.04133295649554e+007	(-7.10294757819484e+001dB,-9.11977937136858e+001°)
1.04857600000016e+007	(-7.12094059428248e+001dB,-9.17828906851667e+001°)
1.05586942285643e+007	(-7.13890591577953e+001dB,-9.23699691551950e+001°)
1.06321357548047e+007	(-7.15684391307700e+001dB,-9.29590126996753e+001°)
1.07060881072571e+007	(-7.17475496198358e+001dB,-9.35500043100799e+001°)
1.07805548389987e+007	(-7.19263944356519e+001dB,-9.41429263925204e+001°)
1.08555395278206e+007	(-7.21049774398024e+001dB,-9.47377607671515e+001°)
1.09310457763990e+007	(-7.22833025431052e+001dB,-9.53344886679119e+001°)
1.10070772124691e+007	(-7.24613737038784e+001dB,-9.59330907426089e+001°)
1.10836374889986e+007	(-7.26391949261675e+001dB,-9.65335470533537e+001°)
1.11607302843638e+007	(-7.28167702579319e+001dB,-9.71358370773523e+001°)
1.12383593025263e+007	(-7.29941037891946e+001dB,-9.77399397080575e+001°)
1.13165282732104e+007	(-7.31711996501545e+001dB,-9.83458332566885e+001°)
1.13952409520830e+007	(-7.33480620092653e+001dB,-9.89534954541210e+001°)
1.14745011209335e+007	(-7.35246950712793e+001dB,-9.95629034531538e+001°)
1.15543125878561e+007	(-7.37011030752614e+001dB,-1.00174033831156e+002°)
1.16346791874319e+007	(-7.38772902925719e+001dB,-1.00786862593096e+002°)
1.17156047809139e+007	(-7.40532610248224e+001dB,-1.01401365174963e+002°)
1.17970932564123e+007	(-7.42290196018043e+001dB,-1.02017516447572e+002°)
1.18791485290811e+007	(-7.44045703793943e+001dB,-1.02635290720767e+002°)
1.19617745413063e+007	(-7.45799177374367e+001dB,-1.03254661748014e+002°)
1.20449752628955e+007	(-7.47550660776055e+001dB,-1.03875602731397e+002°)
1.21287546912685e+007	(-7.49300198212485e+001dB,-1.04498086327008e+002°)
1.22131168516493e+007	(-7.51047834072153e+001dB,-1.05122084650732e+002°)
1.22980657972595e+007	(-7.52793612896710e+001dB,-1.05747569284436e+002°)
1.23836056095132e+007	(-7.54537579358982e+001dB,-1.06374511282552e+002°)
1.24697403982128e+007	(-7.56279778240895e+001dB,-1.07002881179063e+002°)
1.25564743017469e+007	(-7.58020254411328e+001dB,-1.07632648994875e+002°)
1.26438114872886e+007	(-7.59759052803908e+001dB,-1.08263784245589e+002°)
1.27317561509961e+007	(-7.61496218394790e+001dB,-1.08896255949667e+002°)
1.28203125182143e+007	(-7.63231796180416e+001dB,-1.09530032636979e+002°)
1.29094848436776e+007	(-7.64965831155314e+001dB,-1.10165082357737e+002°)
1.29992774117142e+007	(-7.66698368289918e+001dB,-1.10801372691814e+002°)
1.30896945364526e+007	(-7.68429452508469e+001dB,-1.11438870758427e+002°)
1.31807405620280e+007	(-7.70159128667000e+001dB,-1.12077543226205e+002°)
1.32724198627918e+007	(-7.71887441531436e+001dB,-1.12717356323610e+002°)
1.33647368435213e+007	(-7.73614435755832e+001dB,-1.13358275849716e+002°)
1.34576959396313e+007	(-7.75340155860763e+001dB,-1.14000267185348e+002°)
1.35513016173875e+007	(-7.77064646211916e+001dB,-1.14643295304550e+002°)
1.36455583741209e+007	(-7.78787950998867e+001dB,-1.15287324786404e+002°)
1.37404707384440e+007	(-7.80510114214105e+001dB,-1.15932319827157e+002°)
1.38360432704681e+007	(-7.82231179632300e+001dB,-1.16578244252680e+002°)
1.39322805620228e+007	(-7.83951190789848e+001dB,-1.17225061531225e+002°)
1.40291872368762e+007	(-7.85670190964713e+001dB,-1.17872734786485e+002°)
1.41267679509573e+007	(-7.87388223156582e+001dB,-1.18521226810931e+002°)
1.42250273925799e+007	(-7.89105330067370e+001dB,-1.19170500079433e+002°)
1.43239702826672e+007	(-7.90821554082075e+001dB,-1.19820516763137e+002°)
1.44236013749792e+007	(-7.92536937250016e+001dB,-1.20471238743596e+002°)
1.45239254563410e+007	(-7.94251521266466e+001dB,-1.21122627627138e+002°)
1.46249473468727e+007	(-7.95965347454713e+001dB,-1.21774644759455e+002°)
1.47266719002207e+007	(-7.97678456748546e+001dB,-1.22427251240411e+002°)
1.48291040037916e+007	(-7.99390889675198e+001dB,-1.23080407939039e+002°)
1.49322485789862e+007	(-8.01102686338760e+001dB,-1.23734075508724e+002°)
1.50361105814368e+007	(-8.02813886404078e+001dB,-1.24388214402558e+002°)
1.51406950012443e+007	(-8.04524529081154e+001dB,-1.25042784888844e+002°)
1.52460068632190e+007	(-8.06234653110058e+001dB,-1.25697747066738e+002°)
1.53520512271212e+007	(-8.07944296746372e+001dB,-1.26353060882019e+002°)
1.54588331879047e+007	(-8.09653497747170e+001dB,-1.27008686142966e+002°)
1.55663578759617e+007	(-8.11362293357555e+001dB,-1.27664582536315e+002°)
1.56746304573687e+007	(-8.13070720297755e+001dB,-1.28320709643314e+002°)
1.57836561341355e+007	(-8.14778814750793e+001dB,-1.28977026955815e+002°)
1.58934401444545e+007	(-8.16486612350739e+001dB,-1.29633493892424e+002°)
1.60039877629527e+007	(-8.18194148171551e+001dB,-1.30290069814677e+002°)
1.61153043009451e+007	(-8.19901456716507e+001dB,-1.30946714043219e+002°)
1.62273951066896e+007	(-8.21608571908245e+001dB,-1.31603385873989e+002°)
1.63402655656443e+007	(-8.23315527079405e+001dB,-1.32260044594375e+002°)
1.64539211007262e+007	(-8.25022354963882e+001dB,-1.32916649499337e+002°)
1.65683671725716e+007	(-8.26729087688690e+001dB,-1.33573159907475e+002°)
1.66836092797985e+007	(-8.28435756766447e+001dB,-1.34229535177029e+002°)
1.67996529592709e+007	(-8.30142393088462e+001dB,-1.34885734721791e+002°)
1.69165037863646e+007	(-8.31849026918451e+001dB,-1.35541718026920e+002°)
1.70341673752354e+007	(-8.33555687886860e+001dB,-1.36197444664638e+002°)
1.71526493790883e+007	(-8.35262404985797e+001dB,-1.36852874309801e+002°)
1.72719554904499e+007	(-8.36969206564578e+001dB,-1.37507966755314e+002°)
1.73920914414412e+007	(-8.38676120325876e+001dB,-1.38162681927398e+002°)
1.75130630040532e+007	(-8.40383173322467e+001dB,-1.38816979900674e+002°)
1.76348759904243e+007	(-8.42090391954572e+001dB,-1.39470820913060e+002°)
1.77575362531197e+007	(-8.43797801967784e+001dB,-1.40124165380471e+002°)
1.78810496854123e+007	(-8.45505428451582e+001dB,-1.40776973911299e+002°)
1.80054222215659e+007	(-8.47213295838403e+001dB,-1.41429207320668e+002°)
1.81306598371203e+007	(-8.48921427903289e+001dB,-1.42080826644449e+002°)
1.82567685491788e+007	(-8.50629847764080e+001dB,-1.42731793153026e+002°)
1.83837544166965e+007	(-8.52338577882152e+001dB,-1.43382068364795e+002°)
1.85116235407723e+007	(-8.54047640063681e+001dB,-1.44031614059395e+002°)
1.86403820649413e+007	(-8.55757055461432e+001dB,-1.44680392290650e+002°)
1.87700361754703e+007	(-8.57466844577054e+001dB,-1.45328365399224e+002°)
1.89005921016552e+007	(-8.59177027263863e+001dB,-1.45975496024970e+002°)
1.90320561161199e+007	(-8.60887622730111e+001dB,-1.46621747118965e+002°)
1.91644345351179e+007	(-8.62598649542720e+001dB,-1.47267081955236e+002°)
1.92977337188356e+007	(-8.64310125631466e+001dB,-1.47911464142148e+002°)
1.94319600716982e+007	(-8.66022068293603e+001dB,-1.48554857633465e+002°)
1.95671200426770e+007	(-8.67734494198905e+001dB,-1.49197226739073e+002°)
1.97032201255997e+007	(-8.69447419395120e+001dB,-1.49838536135349e+002°)
1.98402668594619e+007	(-8.71160859313806e+001dB,-1.50478750875190e+002°)
1.99782668287415e+007	(-8.72874828776553e+001dB,-1.51117836397676e+002°)
2.01172266637153e+007	(-8.74589342001549e+001dB,-1.51755758537383e+002°)
2.02571530407771e+007	(-8.76304412610506e+001dB,-1.52392483533324e+002°)
2.03980526827589e+007	(-8.78020053635891e+001dB,-1.53027978037533e+002°)
2.05399323592534e+007	(-8.79736277528481e+001dB,-1.53662209123271e+002°)
2.06827988869398e+007	(-8.81453096165206e+001dB,-1.54295144292871e+002°)
2.08266591299110e+007	(-8.83170520857261e+001dB,-1.54926751485204e+002°)
2.09715200000033e+007	(-8.84888562358488e+001dB,-1.55556999082779e+002°)
2.11173884571288e+007	(-8.86607230873987e+001dB,-1.56185855918465e+002°)
2.12642715096095e+007	(-8.88326536068964e+001dB,-1.56813291281842e+002°)
2.14121762145143e+007	(-8.90046487077781e+001dB,-1.57439274925186e+002°)
2.15611096779976e+007	(-8.91767092513201e+001dB,-1.58063777069076e+002°)
2.17110790556413e+007	(-8.93488360475807e+001dB,-1.58686768407637e+002°)
2.18620915527982e+007	(-8.95210298563586e+001dB,-1.59308220113415e+002°)
2.20141544249383e+007	(-8.96932913881654e+001dB,-1.59928103841890e+002°)
2.21672749779973e+007	(-8.98656213052114e+001dB,-1.60546391735626e+002°)
2.23214605687278e+007	(-9.00380202224022e+001dB,-1.61163056428069e+002°)
2.24767186050527e+007	(-9.02104887083459e+001dB,-1.61778071046983e+002°)
2.26330565464209e+007	(-9.03830272863685e+001dB,-1.62391409217543e+002°)
2.27904819041661e+007	(-9.05556364355363e+001dB,-1.63003045065087e+002°)
2.29490022418672e+007	(-9.07283165916839e+001dB,-1.63612953217518e+002°)
2.31086251757123e+007	(-9.09010681484471e+001dB,-1.64221108807379e+002°)
2.32693583748639e+007	(-9.10738914582976e+001dB,-1.64827487473600e+002°)
2.34312095618280e+007	(-9.12467868335807e+001dB,-1.65432065362918e+002°)
2.35941865128248e+007	(-9.14197545475530e+001dB,-1.66034819130982e+002°)
2.37582970581623e+007	(-9.15927948354190e+001dB,-1.66635725943147e+002°)
2.39235490826127e+007	(-9.17659078953662e+001dB,-1.67234763474962e+002°)
2.40899505257912e+007	(-9.19390938895977e+001dB,-1.67831909912368e+002°)
2.42575093825372e+007	(-9.21123529453600e+001dB,-1.68427143951595e+002°)
2.44262337032988e+007	(-9.22856851559661e+001dB,-1.69020444798785e+002°)
2.45961315945192e+007	(-9.24590905818128e+001dB,-1.69611792169333e+002°)
2.47672112190265e+007	(-9.26325692513905e+001dB,-1.70201166286962e+002°)
2.49394807964258e+007	(-9.28061211622860e+001dB,-1.70788547882537e+002°)
2.51129486034939e+007	(-9.29797462821759e+001dB,-1.71373918192623e+002°)
2.52876229745773e+007	(-9.31534445498109e+001dB,-1.71957258957802e+002°)
2.54635123019925e+007	(-9.33272158759897e+001dB,-1.72538552420748e+002°)
2.56406250364288e+007	(-9.35010601445224e+001dB,-1.73117781324073e+002°)
2.58189696873553e+007	(-9.36749772131816e+001dB,-1.73694928907948e+002°)
2.59985548234286e+007	(-9.38489669146424e+001dB,-1.74269978907517e+002°)
2.61793890729053e+007	(-9.40230290574080e+001dB,-1.74842915550096e+002°)
2.63614811240562e+007	(-9.41971634267238e+001dB,-1.75413723552177e+002°)
2.65448397255838e+007	(-9.43713697854763e+001dB,-1.75982388116243e+002°)
2.67294736870427e+007	(-9.45456478750787e+001dB,-1.76548894927394e+002°)
2.69153918792627e+007	(-9.47199974163408e+001dB,-1.77113230149809e+002°)
2.71026032347751e+007	(-9.48944181103248e+001dB,-1.77675380423025e+002°)
2.72911167482420e+007	(-9.50689096391852e+001dB,-1.78235332858070e+002°)
2.74809414768881e+007	(-9.52434716669933e+001dB,-1.78793075033435e+002°)
2.76720865409364e+007	(-9.54181038405449e+001dB,-1.79348594990908e+002°)
2.78645611240457e+007	(-9.55928057901531e+001dB,-1.79901881231267e+002°)
2.80583744737525e+007	(-9.57675771304233e+001dB,1.79547077290159e+002°)
2.82535359019149e+007	(-9.59424174610129e+001dB,1.78998291168046e+002°)
2.84500547851599e+007	(-9.61173263673731e+001dB,1.78451770551750e+002°)
2.86479405653345e+007	(-9.62923034214745e+001dB,1.77907525150090e+002°)
2.88472027499586e+007	(-9.64673481825160e+001dB,1.77365564236234e+002°)
2.90478509126823e+007	(-9.66424601976158e+001dB,1.76825896652674e+002°)
2.92498946937455e+007	(-9.68176390024864e+001dB,1.76288530816298e+002°)
2.94533438004416e+007	(-9.69928841220919e+001dB,1.75753474723536e+002°)
2.96582080075834e+007	(-9.71681950712885e+001dB,1.75220735955587e+002°)
2.98644971579727e+007	(-9.73435713554483e+001dB,1.74690321683710e+002°)
3.00722211628737e+007	(-9.75190124710657e+001dB,1.74162238674586e+002°)
3.02813900024888e+007	(-9.76945179063473e+001dB,1.73636493295725e+002°)
3.04920137264381e+007	(-9.78700871417851e+001dB,1.73113091520939e+002°)
3.07041024542425e+007	(-9.80457196507132e+001dB,1.72592038935853e+002°)
3.09176663758097e+007	(-9.82214148998476e+001dB,1.72073340743451e+002°)
3.11327157519235e+007	(-9.83971723498100e+001dB,1.71557001769675e+002°)
3.13492609147376e+007	(-9.85729914556358e+001dB,1.71043026469034e+002°)
3.15673122682712e+007	(-9.87488716672652e+001dB,1.70531418930254e+002°)
3.17868802889093e+007	(-9.89248124300200e+001dB,1.70022182881938e+002°)
3.20079755259057e+007	(-9.91008131850631e+001dB,1.69515321698251e+002°)
3.22306086018904e+007	(-9.92768733698439e+001dB,1.69010838404609e+002°)
3.24547902133793e+007	(-9.94529924185284e+001dB,1.68508735683377e+002°)
